獨孤紅	大明英烈傳	?M=book&P=1496	嘉明製作 2014/3/7 (1212K) A Yung勘誤 2014/10/3
獨孤紅	江湖路	?M=book&P=14G8	嘉明製作 2014/5/2 (724K) 溫帶勘誤 2014/10/3
獨孤紅	關山月	?M=book&P=14J4	嘉明製作 2014/6/6 (1610K)
獨孤紅	響馬	?M=book&P=14L3	嘉明製作 2014/7/4 (1015K)
獨孤紅	玉龍美豪客	?M=book&P=14M3	嘉明製作 2014/7/4 (884K)
獨孤紅	河山血淚情	?M=book&P=15L9	嘉明製作 2015/7/3 (656K)
慕容美	風雲榜	?M=book&P=213	美格騰製作 2003/2/17 (795K) giff勘誤14處、喬峰勘誤50處 2016/9/2
慕容美	黑白道	?M=book&P=263	美格騰製作 2004/1/25 (981K) mPDB勘誤 2011/8/19
慕容美	燭影搖紅	?M=book&P=267	美格騰製作 2004/2/1 (1515K) mPDB勘誤 2011/8/20
慕容美	金步搖	?M=book&P=268	美格騰製作 2004/2/8 (977K) mPDB勘誤 2011/8/20
慕容美	解語劍	?M=book&P=273	美格騰製作 2004/2/27 (861K) mPDB勘誤 2011/8/20
慕容美	一劍懸肝膽	?M=book&P=270	美格騰製作 2004/2/20 (916K) mPDB勘誤 2011/8/20
慕容美	祭劍台	?M=book&P=12B0	陳冠宏製作 2012/8/21 (793K)
慕容美	金龍寶典	?M=book&P=13G1	嘉明製作 2013/8/23 (1012K) mPDB勘誤21處 2017/9/1
慕容美	留春谷	?M=book&P=13G2	嘉明製作 2013/8/23 (809K)
慕容美	秋水芙蓉	?M=book&P=13H0	嘉明製作 2013/9/6 (1091K) 敖先榮勘誤 2013/9/20
慕容美	不了恩怨不了情	?M=book&P=13K2	嘉明製作 2013/10/18 (932K) ED2015勘誤 2015/5/1
慕容美	花月斷腸刀	?M=book&P=1503	陳冠宏製作 2015/1/2 (104K) 敖先榮勘誤 2015/2/6
慕容美	快活林	?M=book&P=1504	陳冠宏製作 2015/1/2 (410K) 敖先榮勘誤 2015/2/6
慕容美	無名鎮	?M=book&P=1532	doomsday製作 2015/2/6 (487K) ED2015勘誤 2015/2/6
上官虹	千佛手	?M=book&P=16F7	張鴻基製作 2016/9/2 (1013K) 敖先榮勘誤378處 2016/10/7
柳殘陽	修羅七絕	?M=book&P=1124	嘉明製作 2011/2/25 (1145K) Gilbert勘誤 2014/12/5
柳殘陽	天魁星	?M=book&P=1273	陳冠宏製作 2012/6/7 (733K)
柳殘陽	傲爺刀	?M=book&P=1123	Frank製作 2011/2/25 (611K)
柳殘陽	星魂	?M=book&P=1288	嘉明製作 2012/7/10 (666K)
柳殘陽	血斧	?M=book&P=12B4	嘉明製作 2012/8/28 (650K)
柳殘陽	巨靈出陣	?M=book&P=12E7	陳冠宏製作 2012/10/12 (464K)
柳殘陽	血刀江湖載酒行	?M=book&P=12N7	陳冠宏製作 2012/12/28 (163K) 江季杭勘誤 2015/5/1
柳殘陽	邪神門徒	?M=book&P=12A5	嘉明製作 2012/8/10 (985K) 問題不大勘誤 2015/1/2
柳殘陽	如來八法	?M=book&P=12A6	嘉明製作 2012/8/14 (986K) A Yung勘誤 2014/12/5
柳殘陽	邪神外傳	?M=book&P=12A9	嘉明製作 2012/8/21 (877K) A Yung勘誤 2014/12/5
柳殘陽	牧虎三山	?M=book&P=14BC6	陳冠宏製作 2014/12/5 (448K) Gilbert勘誤 2015/3/6
柳殘陽	血染八荒	?M=book&P=1307	陳冠宏製作 2013/1/4 (445K) 景任福勘誤1處 2016/3/4
柳殘陽	俠盜來如風	?M=book&P=1333	陳冠宏製作 2013/2/1 (430K)
柳殘陽	山君	?M=book&P=1347	陳冠宏製作 2013/2/15 (297K) 景任福勘誤1處 2016/3/4
柳殘陽	傷情箭	?M=book&P=13Q5	doomsday製作 2013/12/6 (115K)
柳殘陽	大雪滿弓刀	?M=book&P=1562	陳冠宏製作 2015/2/6 (475K) 景任福勘誤2處 2016/3/4
柳殘陽	鐵劍丹心	?M=book&P=17B7	嘉明製作 2017/5/5 (640K)
溫瑞安	四大名捕會京師	?M=book&P=38	美格騰製作 2001/10/5 (725K) Erving Zhao勘誤15處 2017/5/5
溫瑞安	唐方一戰	?M=book&P=13I2	張燈製作 2013/9/20 (144K) Erving Zhao勘誤21處 2017/10/6
溫瑞安	骷髏畫	?M=book&P=1414	張燈製作 2014/1/3 (375K)
溫瑞安	殺楚	?M=Share&P=0808	mirage校正 2011/12/12 (297K) 敖先榮、yannling勘誤 2013/4/5
溫瑞安	少年鐵手	?M=Share&P=0809	寶老師製作 2008/3/10 (446K) yannling勘誤 2011/11/9
溫瑞安	殺人者唐斬	?M=book&P=16S4	khcabc製作 2016/12/2 (127K) giff勘誤12處 2017/9/1
溫瑞安	碎夢刀	?M=book&P=13H7	1, 張燈製作 2013/9/13 (138K) 敖先榮勘誤 2013/9/20
溫瑞安	大陣仗	?M=book&P=13L0	2, 張燈製作 2013/10/25 (129K)
溫瑞安	開謝花	?M=book&P=13L2	3, 張燈製作 2013/11/1 (136K)
溫瑞安	談亭會	?M=book&P=13M3	4, 張燈製作 2013/11/8 (126K)
溫瑞安	捕老鼠	?M=book&P=1412	5, 張燈製作 2014/1/3 (124K) Gilbert勘誤16處 2016/2/5
溫瑞安	打老虎	?M=book&P=1443	6, 張燈製作 2014/2/7 (155K) Gilbert勘誤15處 2016/2/5
溫瑞安	猿猴月	?M=book&P=14C9	7, 張燈製作 2014/4/4 (120K)
溫瑞安	走龍蛇	?M=book&P=14I0	8, 張燈製作 2014/6/6 (113K)
溫瑞安	殺楚	null	null
溫瑞安	破陣	?M=book&P=14T7	2, 張燈製作 2014/9/5 (270K)
溫瑞安	龍虎風雲	?M=book&P=14C8	1, 張燈製作 2014/4/4 (286K) Gilbert勘誤 2014/10/3
溫瑞安	長安一戰	?M=book&P=14H8	2, 張燈製作 2014/6/6 (78K) Gilbert勘誤 2014/9/5
溫瑞安	落日大旗	?M=book&P=14P9	3, 張燈製作 2014/8/1 (212K) Gilbert勘誤 2014/10/3
溫瑞安	小雪初晴	?M=book&P=14Q0	4, 張燈製作 2014/8/1 (195K) Gilbert勘誤 2014/10/3
溫瑞安	殺人的心跳	?M=book&P=13A1	1, 匿名製作 2013/4/19 (134K) Mark勘誤1處 2016/5/6
溫瑞安	葉夢色	?M=book&P=13A6	2, 匿名製作 2013/4/26 (175K) Mark勘誤1處 2016/5/6
溫瑞安	天威	?M=book&P=13B4	3, 匿名製作 2013/5/3 (180K) 敖先榮勘誤 2013/9/27
溫瑞安	賴藥兒	?M=book&P=13B9	4, 匿名製作 2013/5/10 (200K) 敖先榮勘誤 2013/10/18
溫瑞安	落花劍影	?M=book&P=13C8	5, 匿名製作 2013/5/31 (202K) 敖先榮勘誤 2013/10/4
溫瑞安	刀疤記	?M=book&P=13D4	6, 匿名製作 2013/6/14 (203K) 敖先榮勘誤 2014/6/6
溫瑞安	劍氣長江	?M=Share&P=0372	1, 須彌芥子製作 2003/8/26 (347K) giff勘誤2處 2017/4/7
溫瑞安	兩廣豪傑	?M=Share&P=0373	2, 須彌芥子製作 2003/8/26 (189K) giff勘誤7處 2017/4/7
溫瑞安	江山如畫	?M=Share&P=0374	3, 須彌芥子製作 2003/8/26 (331K) giff勘誤5處 2017/4/7
溫瑞安	英雄好漢	?M=Share&P=0375	4, 須彌芥子製作 2003/8/26 (277K) giff勘誤2處 2017/4/7
溫瑞安	闖蕩江湖	?M=Share&P=0376	5, 須彌芥子製作 2003/8/26 (197K) 邱應琦勘誤 2013/7/5
溫瑞安	神州無敵	?M=Share&P=0377	6, 須彌芥子製作 2003/8/26 (211K) giff勘誤6處 2017/4/7
溫瑞安	寂寞高手	?M=Share&P=0378	7, 須彌芥子製作 2003/8/26 (209K) 邱應琦勘誤 2013/7/5
溫瑞安	天下有雪	?M=Share&P=0379	8, 須彌芥子製作 2003/8/26 (225K) giff勘誤13處 2017/4/7
溫瑞安	大俠傳奇	?M=book&P=13P2	張燈製作 2013/12/6 (618K) giff勘誤8處 2017/4/7
溫瑞安	大宗師一：血河車	?M=book&P=13J5	邱應琦製作 2013/10/11 (264K) YSG勘誤 2015/10/2
溫瑞安	大宗師二：逍遙遊	?M=book&P=13J6	邱應琦製作 2013/10/11 (254K) YSG勘誤 2015/10/2
溫瑞安	大宗師三：養生主	?M=book&P=13K0	邱應琦製作 2013/10/18 (236K) YSG勘誤 2015/10/2
溫瑞安	大宗師四：人間世	?M=book&P=13K1	邱應琦製作 2013/10/18 (255K) Gilbert勘誤5處 2016/2/5
鳳歌	崑崙前傳．鐵血天驕	?M=Share&P=090908a	書童製作 2009/9/8 (199K) mPDB勘誤 2011/9/7
鳳歌	崑崙一．天機卷	?M=Share&P=090907	書童製作 2009/9/7 (341K) mPDB勘誤 2011/9/7
鳳歌	崑崙二．純陽卷	?M=Share&P=090908b	書童製作 2009/9/7 (333K) sinner1206補缺 2013/4/5
鳳歌	崑崙三．破城卷	?M=Share&P=090908c	書童製作 2009/9/8 (337K) mPDB勘誤 2011/9/8
鳳歌	崑崙四．龍遊卷	?M=Share&P=090908d	書童製作 2009/9/8 (365K) mPDB勘誤 2011/9/8
鳳歌	崑崙五．劫波卷	?M=Share&P=090908e	書童製作 2009/9/8 (335K) mPDB勘誤 2011/9/8
鳳歌	崑崙六．天道卷	?M=Share&P=090908f	書童製作 2009/9/8 (389K) mPDB勘誤 2011/9/8
古龍	蒼穹神劍	?M=book&P=261	美格騰製作 2003/12/29 (444K) mPDB勘誤 2014/5/2
古龍	劍毒梅香	?M=Share&P=1031	嘉明製作 2010/2/10 (915K) mPDB勘誤 2014/5/2
古龍	殘金缺玉	?M=Share&P=1071	嘉明製作 2010/3/30 (216K) mPDB勘誤 2014/5/2
古龍	劍氣書香	?M=Share&P=1070	嘉明製作 2010/3/29 (176K) mPDB勘誤 2014/5/2
古龍	月異星邪	?M=Share&P=0987	嘉明製作 2009/10/16 (485K) mPDB勘誤 2011/7/1
古龍	遊俠錄	?M=Share&P=09E4	嘉明製作 2009/12/5 (421K) mPDB勘誤 2011/7/1
古龍	失魂引	?M=Share&P=09E3	嘉明製作 2009/12/3 (410K) mPDB勘誤 2011/7/1
古龍	劍客行	?M=Share&P=09D8	嘉明製作 2009/11/29 (959K) mPDB勘誤 2011/7/1
古龍	孤星傳	?M=Share&P=09C9	嘉明製作 2009/11/17 (720K) giff勘誤54處 2016/5/6
古龍	湘妃劍	?M=Share&P=09D6	嘉明製作 2009/11/26 (705K) Erving Zhao勘誤16處 2017/11/3
古龍	彩環曲	?M=Share&P=09F0	嘉明製作 2009/12/15 (506K) mPDB勘誤 2011/7/1
古龍	護花鈴	?M=Share&P=09C4	陳明製作 2009/11/14 (1028K) AK勘誤 2015/5/1
古龍	飄香劍雨	?M=Share&P=09B0	嘉明製作 2009/11/2 (579K) giff勘誤5處 2016/4/1
古龍	神君別傳	?M=Share&P=1033	嘉明製作 2010/2/10 (156K) mPDB勘誤 2011/7/1
古龍	情人箭	?M=Share&P=09F9	嘉明製作 2009/12/24 (1278K) giff勘誤6處 2017/4/7
古龍	大旗英雄傳	?M=Share&P=0109	嘉明製作 2010/1/13 (1337K) giff勘誤5處、ED2015勘誤2處 2015/11/6
古龍	劍玄錄	?M=Share&P=1024	嘉明製作 2010/2/1 (1396K) mPDB勘誤 2011/7/1
古龍	浣花洗劍錄	?M=book&P=203	美格騰製作 2003/2/13 (1323K) Erving Zhao勘誤四2處 2017/5/5
古龍	龍吟曲	?M=Share&P=1081	嘉明製作 2010/4/10 (557K) mPDB勘誤 2011/7/1
古龍	名劍風流	?M=Share&P=1080	嘉明製作 2010/4/9 (1396K) mPDB勘誤 2011/7/1
古龍	武林外史	?M=Share&P=1097	嘉明製作 2010/4/19 (1549K) 敖先榮勘誤 2013/6/7
古龍	絕代雙驕	?M=book&P=498	賴光亮校正 2014/12/5 (1730K) A Yung勘誤 2015/1/2
古龍	多情劍客無情劍	?M=book&P=178	George Wong校正 2010/9/7 (1107K) Bryan、賴光亮勘誤 2014/12/5
古龍	楚留香傳奇．血海飄香	?M=book&P=493	Mimic製作 2006/9/9 (319K) 敖先榮勘誤 2013/7/26
古龍	楚留香傳奇．大沙漠	?M=book&P=494	Mimic製作 2006/9/9 (433K) Erving Zhao勘誤4處 2017/8/4
古龍	楚留香傳奇．畫眉鳥	?M=book&P=495	Mimic製作 2006/9/9 (445K) Erving Zhao勘誤13處 2017/8/4
古龍	楚留香傳奇．借屍還魂	?M=Share&P=0113	嘉明製作 2010/1/19 (228K) 李維倫勘誤 2014/4/4
古龍	楚留香傳奇．蝙蝠傳奇	?M=Share&P=0112	嘉明製作 2010/1/16 (519K) 木一帆勘誤1處 2016/5/6
古龍	楚留香傳奇．桃花傳奇	?M=Share&P=1022	嘉明製作 2010/1/26 (322K) 建龍勘誤1處 2017/6/2
古龍	楚留香傳奇．新月傳奇	?M=Share&P=1017	嘉明製作 2010/1/22 (211K) 賴光亮勘誤 2014/9/5
古龍	楚留香傳奇．午夜蘭花	?M=book&P=173	陳冠宏校正 2015/5/1 (204K) giff勘誤4處 2017/2/3
古龍	蕭十一郎	?M=book&P=487	Mimic製作 2006/9/3 (455K) YAO勘誤8處 2016/11/4
古龍	歡樂英雄	?M=Share&P=0604	Mimic製作 2006/8/22 (783K) mark勘誤 2015/10/2
古龍	大人物	?M=Share&P=09C2	陳明製作 2009/11/12 (442K) giff勘誤2處 2017/5/5
古龍	流星蝴蝶劍	?M=book&P=256	美格騰製作 2003/7/18 (645K) 微涼的風勘誤8處、lucy勘誤14處、ED2015勘誤2處 2015/11/6
古龍	邊城浪子	?M=book&P=214	美格騰製作 2003/2/17 (828K) 浮生勘誤上1處中1處 2017/7/7
古龍	陸小鳳傳奇	?M=Share&P=0602	Mimic製作 2006/4/25 (343K) 敖先榮勘誤 2014/12/5
古龍	繡花大盜	?M=book&P=488	Mimic製作 2006/9/3 (257K) 林佩華勘誤 2014/4/4
古龍	決戰前後	?M=book&P=486	Mimic製作 2006/9/3 (291K) 林佩華勘誤 2014/4/4
古龍	銀鉤賭坊	?M=book&P=492	Mimic製作 2006/9/9 (300K) 小萌勘誤 2010/9/18
古龍	幽靈山莊	?M=book&P=489	Mimic製作 2006/9/9 (363K) 林佩華勘誤 2012/12/7
古龍	九月鷹飛	?M=Share&P=0980	嘉明製作 2009/10/8 (589K) giff勘誤3處 2015/12/4
古龍	火併蕭十一郎	?M=Share&P=09E6	嘉明製作 2009/12/7 (602K) YAO勘誤3處 2017/1/6
古龍	長生劍	?M=Share&P=0603	Mimic製作 2006/8/11 (129K) giff勘誤2處 2017/8/4
古龍	七種武器之孔雀翎	?M=Share&P=09B9	陳明製作 2009/11/12 (154K) mark勘誤1處、ED2015勘誤1處、敖先榮勘誤2處 2015/11/6
古龍	碧玉刀	?M=Share&P=0448	Mimic製作 2004/9/2 (195K) giff勘誤7處 2017/4/7
古龍	七種武器之多情環	?M=Share&P=09C0	陳明製作 2009/11/12 (171K) giff勘誤2處 2016/7/1
古龍	霸王槍	?M=Share&P=0444	Mimic製作 2004/9/2 (283K) giff勘誤2處 2017/4/7
古龍	離別鉤	?M=book&P=415	Mimic製作 2005/5/3 (159K) mark勘誤2處 2015/12/4
古龍	七殺手	?M=book&P=485	Mimic製作 2006/9/3 (199K) 邱應琦勘誤 2013/9/6
古龍	血鸚鵡	?M=book&P=496	Mimic製作 2006/9/9 (582K) minna勘誤 2012/9/14
古龍	劍花煙雨江南	?M=Share&P=09B8	陳明製作 2009/11/12 (180K) 林佩華勘誤 2012/12/7
古龍	天涯明月刀	?M=book&P=490	Mimic製作 2006/9/9 (427K) giff勘誤2處 2017/10/6
古龍	憤怒的小馬	?M=Share&P=09C1	陳明製作 2009/11/12 (230K) mark勘誤2處 2015/12/4
古龍	白玉老虎	?M=Share&P=0977	null
古龍	三少爺的劍	?M=book&P=1434	賴光亮校正 2014/12/5 (543K)
古龍	圓月彎刀	?M=Share&P=0605	Mimic製作 2006/8/22 (727K) 林佩華勘誤 2012/12/7
古龍	碧血洗銀槍	?M=Share&P=0447	Mimic製作 2004/9/2 (283K) giff、YSG勘誤 2015/10/2
古龍	大地飛鷹	?M=Share&P=09C3	khcabc校正 2017/8/4 (686K)
古龍	七星龍王	?M=book&P=457	null
古龍	鳳舞九天	?M=book&P=491	Mimic製作 2006/9/9 (365K) 小萌勘誤 2011/1/8
古龍	英雄無淚	?M=Share&P=0989	陳偉森製作 2009/10/19 (367K) YAO勘誤44處 2016/10/7
古龍	劍神一笑	?M=Share&P=0976	嘉明製作 2009/10/7 陸小鳳系列之七 (267K) 大頭勘誤 2014/5/2
古龍	風鈴中的刀聲	?M=Share&P=0978	嘉明製作 2009/10/7 (365K) CE勘誤 2011/12/4
古龍	獵鷹	?M=book&P=14U3	1, 邱應琦製作 2014/9/5 (54K) giff勘誤3處 2017/10/6
古龍	群狐	?M=book&P=14U4	2, 邱應琦製作 2014/9/5 (73K) JC勘誤 2015/10/2
古龍	海神	?M=Share&P=0501	3, Mimic 製作 2005/4/10 (36K) 敖先榮勘誤 2013/6/7
古龍	狼牙	?M=Share&P=0502	null
古龍	追殺	?M=Share&P=0503	null
古龍	賭局	?M=Share&P=0504	6, Mimic 製作 2005/4/8 (29K) 敖先榮勘誤 2014/5/2
古龍	菊花的刺	?M=Share&P=0996	陳偉森製作 2009/10/23 (687K) 林佩華勘誤 2012/12/7
古龍	null	?M=book&P=1267	嘉明製作 2012/5/23 (135K) James勘誤 2014/4/4
古龍	殺氣嚴霜	?M=book&P=1274	嘉明製作 2012/6/8 (1614K)
古龍	那一劍的風情	?M=book&P=13D8	嘉明製作 2013/6/21 (513K)
古龍	絕不低頭	?M=book&P=15V3	陳冠宏製作 2015/11/6 (513K) ED2015勘誤15處 2015/11/6
